hushen300,ydlMIB,xxlNZ50,nfFTSE,bxBOVESPA
0.4910025706940874,0.6904884318766067,0.7239074550128535,0.6061696658097686,0.834961439588689
0.9053984575835475,0.07763496143958869,0.5979434447300771,0.5598971722365038,0.6719794344473008
0.5275064267352185,0.10694087403598972,0.7331619537275065,0.08226221079691516,0.14087403598971723
0.6190231362467866,0.04987146529562982,0.5177377892030849,0.06426735218508997,0.5017994858611825
0.3969151670951157,0.493573264781491,0.7336760925449871,0.7203084832904885,0.5372750642673522
0.27892030848329047,0.9912596401028277,0.3809768637532134,0.6406169665809769,0.9372750642673522
0.6375321336760925,0.851413881748072,0.9074550128534704,0.9444730077120823,0.8591259640102827
0.9455012853470437,0.9773778920308483,0.6210796915167095,0.7727506426735219,0.6426735218508998
0.6197943444730077,0.13881748071979436,0.322879177377892,0.6997429305912597,0.6668380462724935
0.412853470437018,0.9089974293059125,0.6082262210796915,0.5023136246786633,0.8735218508997429
0.4817480719794344,0.3532133676092545,0.3820051413881748,0.6910025706940874,0.5244215938303342
0.3167095115681234,0.4966580976863753,0.7542416452442159,0.4488431876606684,0.8760925449871465
0.32030848329048844,0.26940874035989715,0.8488431876606684,0.35475578406169667,0.5809768637532133
0.3575835475578406,0.6637532133676093,0.6251928020565553,0.43753213367609256,0.40359897172236503
0.6781491002570694,0.5650385604113111,0.8071979434447301,0.5984575835475578,0.5012853470437018
0.20308483290488433,0.39794344473007714,0.5681233933161953,0.5115681233933161,0.6688946015424164
0.570694087403599,0.2760925449871465,0.9568123393316196,0.7095115681233933,0.4
0.851413881748072,0.47146529562982004,0.39125964010282777,0.7501285347043701,0.4210796915167095
0.08637532133676093,0.8051413881748072,0.3737789203084833,0.587146529562982,0.5043701799485861
0.5316195372750643,0.0596401028277635,0.49460154241645243,0.1768637532133676,0.36709511568123393
0.2853470437017995,0.9347043701799486,0.8056555269922879,0.17429305912596402,0.7840616966580977
0.20102827763496145,0.0781491002570694,0.5383033419023137,0.7393316195372751,0.21182519280205656
0.6511568123393316,0.031362467866323906,0.2467866323907455,0.13213367609254498,0.19434447300771207
0.6498714652956298,0.7701799485861183,0.2179948586118252,0.49408740359897174,0.9634961439588688
0.5444730077120823,0.9629820051413882,0.5532133676092545,0.32082262210796914,0.502827763496144
0.8010282776349614,0.7290488431876607,0.7928020565552699,0.6030848329048843,0.45809768637532133
0.6138817480719795,0.5804627249357327,0.4652956298200514,0.2683804627249357,0.1609254498714653
0.3676092544987147,0.8241645244215938,0.4910025706940874,0.5676092544987147,0.9598971722365038
0.9249357326478149,0.5316195372750643,0.5470437017994859,0.822107969151671,0.46580976863753215
0.9645244215938303,0.13059125964010282,0.12339331619537275,0.2020565552699229,0.7460154241645244
0.32596401028277633,0.22519280205655526,0.9295629820051414,0.8709511568123394,0.632904884318766
0.4987146529562982,0.049357326478149104,0.6354755784061696,0.30231362467866324,0.4370179948586118
0.20359897172236505,0.6277634961439589,0.8766066838046273,0.526478149100257,0.05912596401028278
0.5619537275064267,0.957840616966581,0.5033419023136246,0.59280205655527,0.5938303341902313
0.34190231362467866,0.7758354755784062,0.4601542416452442,0.8735218508997429,0.3161953727506427
0.25758354755784063,0.18097686375321337,0.16760925449871467,0.41491002570694085,0.46786632390745503
0.4655526992287918,0.6976863753213368,0.1922879177377892,0.5038560411311054,0.4616966580976864
0.5593830334190232,0.5532133676092545,0.41799485861182517,0.43444730077120824,0.8498714652956298
0.5167095115681234,0.9295629820051414,0.7809768637532134,0.522879177377892,0.8946015424164524
0.7917737789203085,0.2154241645244216,0.9321336760925449,0.6370179948586119,0.7249357326478149
0.45295629820051414,0.9177377892030848,0.7223650385604113,0.19640102827763495,0.519280205655527
0.25244215938303344,0.1506426735218509,0.08226221079691516,0.5568123393316196,0.015424164524421594
0.07557840616966581,0.09151670951156812,0.008226221079691516,0.14961439588688946,0.7598971722365039
0.461439588688946,0.060668380462724936,0.22210796915167094,0.4884318766066838,0.02570694087403599
0.24730077120822622,0.43496143958868894,0.17172236503856042,0.25295629820051413,0.5953727506426735
0.7609254498714653,0.20668380462724936,0.9167095115681234,0.1562982005141388,0.6241645244215939
0.4185089974293059,0.1326478149100257,0.7249357326478149,0.11259640102827763,0.6802056555269923
0.6143958868894601,0.7845758354755784,0.24627249357326478,0.13059125964010282,0.7866323907455013
