date,hushen300,ydlMIB,xxlNZ50,nfFTSE,bxBOVESPA
2017-02-08,0.2266 ,0.253307523,-0.004793632,-0.316103611,0.428460773
2017-02-09,0.1666 ,0.404508472,0.338917874,0.084473775,0.086651287
2017-02-10,0.2194 ,-0.196026724,-0.105016691,0.650218791,0.768382507
2017-02-13,0.2889 ,0.463833561,0.189517097,0.221513523,0.550246178
2017-02-14,-0.0059 ,0.279363178,0.093568699,-0.404602124,-0.165530469
2017-02-15,-0.1785 ,-0.298685003,0.176616137,0.016155052,0.81432323
2017-02-16,0.2433 ,0.071456958,-0.486913349,0.083666733,-0.103202294
2017-02-17,-0.2467 ,-0.18487242,-0.039471556,-0.300688544,-0.042172771
2017-02-20,0.6294 ,-0.063591927,0.036535373,0.27775637,0.499968486
2017-02-21,0.1428 ,0.148327797,0.098925596,0.023130382,0.327753156
2017-02-22,0.0865 ,-0.363390521,-0.325978852,-0.413282346,-0.291843409
2017-02-23,-0.2051 ,-0.150683942,0.165960106,0.078752389,-0.720266825
2017-02-24,0.0066 ,-0.517289906,-0.189949077,-0.479719434,-0.517629456
2017-03-01,-0.1931 ,1.756886977,0.551459083,0.060822735,0.212372605
2017-03-02,-0.2941 ,0.170629055,0.164020936,0.176946032,-0.741442434
2017-03-03,-0.0916 ,0.49716927,-0.090635192,-0.154750516,0.609408436
2017-03-06,0.2353 ,-0.476554769,0.10824348,-0.177131992,-0.289794103
2017-03-07,0.0942 ,0.011609496,-0.067264579,-0.10162088,-0.393934377
2017-03-08,-0.0658 ,0.060988155,0.064118604,-0.06580543,-0.681987013
2017-03-09,-0.2753 ,0.197610984,-0.225894784,-0.330812671,-0.089201137
2017-03-10,0.0120 ,0.19291622,0.22208301,0.305026714,0.060631577
2017-03-13,0.3811 ,0.107190983,0.103947553,0.493440027,0.572913861
2017-03-14,-0.0177 ,-0.375264656,-0.106973009,-0.130781423,-0.556800896
2017-03-15,0.0872 ,0.522820093,-0.277968552,0.001797642,1.018609788
2017-03-16,0.2235 ,0.731191846,0.125819179,0.871000049,-0.297406874
2017-03-17,-0.4476 ,-0.076691006,0.037328958,-0.163308178,-1.051042099
2017-03-20,0.0479 ,-0.229344741,-0.617699366,0.167087066,0.453715874
2017-03-22,0.0055 ,-0.032875064,0.023256086,-0.544147502,-0.921977176
2017-03-23,0.1499 ,0.463407084,0.010578013,-0.057333307,0.006460471
2017-03-24,0.3451 ,0.044187604,0.069308307,-0.177048233,0.220228782
2017-03-27,-0.1441 ,-0.128231436,-0.068324436,-0.076665466,0.308109329
2017-03-28,-0.1029 ,0.433493874,0.006333131,0.487849955,0.223673427
2017-03-29,-0.0579 ,-0.114693316,0.350567041,0.112394074,0.592446377
2017-03-30,-0.3578 ,0.194363815,0.292486819,-0.152305654,-0.174197139
2017-03-31,0.2431 ,0.266121283,0.167298276,-0.17079171,-0.187995549
2017-04-05,0.5970 ,-0.510697179,0.390007625,0.772328088,-0.140102846
2017-04-06,0.1257 ,0.093391309,0.12409975,-0.058770632,-0.371718446
2017-04-07,0.0421 ,0.006611173,-0.265592169,-0.053426732,0.249750014
2017-04-10,-0.1524 ,-0.210187989,0.042939723,0.234862163,0.038112478
2017-04-11,0.1508 ,-0.200367172,0.005993791,0.321788182,-0.195270168
2017-04-12,-0.0975 ,-0.225473387,0.031753287,0.013099425,-0.317031053
2017-04-13,0.0634 ,-0.509741697,-0.04637959,-0.033336271,-0.730296233
2017-04-18,-0.6452 ,-0.728282064,-0.080472768,-0.685074342,0.911515773
2017-04-19,-0.2120 ,0.844785396,-0.17273003,-0.10536049,-0.5119503
2017-04-20,0.1970 ,0.054360638,-0.082333364,-0.040104598,0.241553118
2017-04-24,-0.3817 ,1.789487885,0.210291785,0.350006449,0.425928375
2017-04-26,0.1758 ,0.318184116,0.669380797,0.618668282,0.317798504
2017-04-28,-0.0685 ,-0.476468788,0.257498101,0.110389671,0.360952947
2017-05-02,-0.1666 ,0.26070935,0.256682493,0.079277859,0.86680989
2017-05-03,-0.1708 ,0.054552988,-0.097529609,-0.265831919,-0.410683808
2017-05-04,-0.1114 ,0.850630255,-0.161095224,-0.146387332,-0.81661703
2017-05-05,-0.2795 ,0.639309678,-0.076113898,0.140211241,0.563532856
2017-05-08,-0.3059 ,-0.112864917,0.357961237,0.095024265,-0.121582618
2017-05-09,-0.0813 ,0.119110877,-0.083940442,0.383603527,0.495330974
2017-05-10,-0.1925 ,0.118180385,0.0707221,0.06536021,0.696862667
2017-05-11,0.2459 ,-0.12713523,0.381533944,-0.112492743,0.120989319
2017-05-12,0.3701 ,0.187463779,-0.217001059,-0.040676467,0.437831291
2017-05-15,0.1768 ,0.258912262,-0.130968499,-0.008965829,0.160283846
2017-05-16,0.3748 ,0.166638812,-0.130719736,-0.023355194,0.133183751
2017-05-17,-0.2373 ,-1.016783643,0.087209697,-0.017030043,-0.808223216
2017-05-18,-0.1513 ,0.031697812,-0.297901868,0.156684705,-3.921659545
2017-05-19,0.0733 ,0.543569443,0.119723329,0.184058158,0.728705166
2017-05-22,0.0942 ,-0.504193585,0.102048149,0.071563652,-0.674844001
2017-05-23,0.1646 ,0.197481203,-0.145604537,0.025364978,0.690905388
2017-05-24,-0.0003 ,-0.093405059,0.217521964,-0.19169097,0.410348399
2017-05-25,0.7730 ,-0.25934081,0.074193667,-0.224714108,-0.020992959
2017-05-26,-0.0652 ,-0.913185232,0.041455805,-0.025931143,0.585803374
2017-05-31,0.1551 ,-0.143927786,-0.132505413,-0.350130786,-0.94121861
2017-06-01,0.0604 ,0.426066496,0.186921746,-0.589300898,-0.293896907
2017-06-02,-0.1397 ,-0.016245465,0.285079153,0.040270577,0.154635021
2017-06-06,0.0793 ,-0.350514868,-0.028962737,-0.526926595,0.307372753
2017-06-07,0.5067 ,-0.042069092,-0.157140501,-0.111559606,0.148780589
2017-06-08,0.3319 ,0.628861089,-0.053768337,-0.13294696,-0.286361706
2017-06-09,0.1849 ,0.164819558,-0.131558897,0.215456266,-0.378816782
2017-06-12,-0.0216 ,-0.43848641,-0.019628021,-0.546473495,-0.357732779
2017-06-13,0.0956 ,0.369264642,0.042866407,0.051405381,0.090536924
2017-06-14,-0.5732 ,-0.264878199,0.255559318,-0.114484678,0.065934543
2017-06-19,0.2251 ,0.111122037,0.622471701,0.106769756,0.074076159
2017-06-20,-0.0878 ,-0.424139702,-0.031473602,-0.384812983,-0.86425386
2017-06-21,0.5049 ,0.543140511,-0.341491673,0.205047256,-0.032316383
2017-06-22,0.0288 ,-0.313184275,0.210545806,-0.27956687,0.363698821
2017-06-23,0.3918 ,-0.18019016,-0.057743797,0.36467335,-0.131375234
2017-06-26,0.5386 ,0.348946184,0.240008519,-0.18151359,0.775742576
2017-06-27,0.0784 ,-0.43871662,0.176036462,0.121366338,-0.35948211
2017-06-28,-0.3387 ,0.533425435,-0.010593354,0.138766516,0.24051493
2017-06-29,0.2691 ,-0.713881495,0.345850232,-0.203216799,0.154471068
2017-06-30,-0.0240 ,-0.253326754,-0.420247324,0.215142158,0.458818102
2017-07-03,-0.1893 ,0.895632815,-0.131489594,0.462686306,0.261314969
2017-07-04,-0.3688 ,0.037000188,0.183951368,-0.095474517,-0.032948542
2017-07-05,0.4737 ,-0.18969301,-0.142535778,0.361162338,-0.053207075
2017-07-06,0.0050 ,0.299289541,0.193625065,-0.164832248,-0.472823171
2017-07-07,-0.0495 ,-0.142546027,-0.04259872,-0.320824336,-0.10296307
2017-07-10,-0.0266 ,0.361322739,-0.218089056,0.240045447,0.487192361
2017-07-11,0.2030 ,-0.162148244,0.254767459,0.156549084,0.552337959
2017-07-12,-0.1421 ,0.655063969,-0.242915233,0.436928461,0.67737267
2017-07-13,0.3323 ,0.180696537,0.142146178,0.323026773,0.229016272
2017-07-14,0.1901 ,-0.059811897,0.22129326,0.241322911,0.171457634
2017-07-17,-0.4661 ,-0.015056817,0.281809395,0.185522322,-0.148835399
2017-07-18,0.0429 ,-0.256747483,0.043748262,-0.458894864,0.08340587
2017-07-19,0.7347 ,0.244839806,0.143001535,0.671135882,-0.104982
2017-07-20,0.2106 ,-0.075788266,-0.340046881,0.157250873,-0.16147805
2017-07-21,-0.2240 ,-0.487505682,-0.008944429,-0.099801649,-0.170096561
2017-07-24,0.1729 ,0.254110861,0.064664083,0.164792386,0.277990954
2017-07-25,-0.2783 ,0.265689306,0.173601237,0.104110032,0.377328986
2017-07-26,-0.1658 ,0.24242237,-0.013909903,0.267786246,-0.436730252
2017-07-27,0.0796 ,0.114894595,0.006364193,0.041717574,0.177874121
2017-07-28,0.1133 ,-0.412181222,-0.408574894,-0.004494389,0.14594888
2017-07-31,0.1861 ,0.114449811,0.308611379,0.255786875,0.279736656
2017-08-01,0.3761 ,0.253727081,0.199641279,0.143454086,0.390805591
2017-08-02,-0.1099 ,-0.116905139,0.105895766,-0.148898113,0.402777114
2017-08-03,-0.3830 ,0.478918272,0.030480621,0.379536913,-0.232764782
2017-08-04,-0.2366 ,0.28219129,-0.042757354,0.20216565,0.078531959
2017-08-07,0.2244 ,0.188428186,0.14245425,0.169497913,0.671029988
2017-08-08,0.0631 ,0.030209104,0.062264292,-0.142165559,-0.026037477
2017-08-10,-0.1900 ,-0.724812446,0.038988374,-0.217309679,-0.583946738
2017-08-11,-0.8089 ,-0.66118831,-0.395405998,-0.427427269,0.236946062
2017-08-14,0.5599 ,0.742236347,0.240305149,0.243819428,0.593016372
2017-08-16,0.0792 ,0.522149821,0.508411876,0.053954128,0.196487718
2017-08-17,0.2324 ,-0.388899841,0.092364329,-0.093419452,-0.392731215
2017-08-18,0.0395 ,0.051991258,0.019254641,-0.087110356,0.468868558
2017-08-21,0.1899 ,-0.123925413,-0.031838215,0.114735149,-0.050597859
2017-08-22,0.1311 ,-0.046583336,-0.00386411,0.454561424,0.862440838
2017-08-23,0.0438 ,-0.218801939,0.068288866,0.099356927,0.28834596
2017-08-24,-0.2486 ,0.219581402,-0.060947351,0.328705768,0.401861284
2017-08-25,0.7048 ,-0.007315514,-0.05854582,0.051304684,-0.036128488
2017-08-29,0.4416 ,-0.639529943,-0.665371603,-0.189181542,0.156269146
2017-08-30,-0.0027 ,0.191967184,0.206376169,-0.186421411,-0.270924741
2017-08-31,-0.1385 ,0.335096674,0.233409857,0.272940589,-0.031385854
2017-09-01,0.0959 ,0.376223592,0.027103348,-0.006646841,0.66202535
2017-09-04,0.1706 ,-0.135196084,-0.07646599,-0.154438992,0.124042927
2017-09-05,0.1289 ,-0.105619622,-0.171760551,-0.129796847,0.013274484
2017-09-06,-0.0857 ,0.153306667,0.071472931,-0.517152113,0.752784902
2017-09-08,-0.2655 ,-0.084853099,0.340512936,0.190948729,-0.197777694
2017-09-11,-0.0039 ,0.716413723,0.001216877,0.220853002,0.730943848
2017-09-12,0.1392 ,0.19438175,-0.062768928,0.276241379,0.127979719
2017-09-13,0.0529 ,-0.000195335,-0.071958147,-0.16490432,0.144848218
2017-09-14,-0.1432 ,0.093347938,-0.045520451,-0.23437401,-0.07607495
2017-09-15,0.0152 ,-0.100790845,-0.315342321,-0.159834834,0.635134358
2017-09-18,0.1340 ,0.263435466,-0.022104534,0.314907431,0.133877129
2017-09-19,-0.1247 ,0.117673191,0.032565289,-0.030182469,-0.009276634
2017-09-20,0.1168 ,-0.135464376,0.304937107,-0.111564035,0.017128502
2017-09-21,-0.0522 ,0.26369196,-0.132558149,-9.3284E-05,-0.229057989
2017-09-22,-0.0010 ,0.075432932,0.10777945,-0.021468419,-0.123442336
2017-09-26,-0.1922 ,-0.19353319,0.400499598,-0.602523645,-0.621408201
2017-09-27,0.0048 ,0.369278679,0.146222054,0.113168827,-0.306122058
2017-09-28,0.0152 ,-0.066321145,-0.000878061,-0.17316882,-0.135247848
2017-09-29,0.1583 ,0.208401186,0.09199009,0.459984402,0.426635501
2017-10-09,0.5144 ,-0.422193091,0.435260398,1.497728708,0.829872806
2017-10-10,0.0855 ,-0.272986412,0.149003885,0.075288765,0.666097777
2017-10-11,0.1430 ,0.418545591,0.125010763,0.105976332,-0.134290105
2017-10-13,0.2033 ,-0.267865238,0.152417209,0.079515488,0.186545316
2017-10-16,-0.0837 ,0.028609568,0.007569262,0.214797013,-0.055288146
2017-10-17,-0.0042 ,-0.175654086,0.11429105,-0.210242444,-0.391815804
2017-10-18,0.3437 ,0.032864239,0.015897567,0.201916187,0.221615466
2017-10-19,-0.1424 ,-0.432424711,0.048406228,-0.191293219,-0.174957497
2017-10-20,-0.0486 ,0.417190924,0.02928497,0.038861219,0.061073426
2017-10-24,0.3585 ,0.545998784,0.002938095,-0.032943192,-0.070360011
2017-10-25,0.1921 ,-0.352979731,-0.039707794,0.163502762,0.249913189
2017-10-26,0.1812 ,0.69296558,-0.192532934,0.337286812,-0.459465307
2017-10-27,0.3076 ,-0.271986196,-0.009399308,0.102010272,0.139243338
2017-10-30,-0.1325 ,0.168026897,0.315721137,0.121949361,-0.83203755
2017-10-31,-0.0325 ,0.077807026,0.012583362,0.07441202,-0.146374439
2017-11-01,-0.1096 ,0.376192444,-0.496115226,0.391436516,-0.250779384
2017-11-03,-0.0426 ,0.023623647,0.060945378,0.090465657,-0.065917099
2017-11-06,0.3056 ,-0.005663972,-0.061916023,0.245050833,0.315313901
2017-11-07,0.3588 ,-0.083156566,-0.021359674,0.149583788,-1.097287699
2017-11-08,-0.0669 ,-0.259943736,-0.049934145,-0.075526272,1.063578747
2017-11-10,0.6802 ,-0.543868619,-0.357908504,-0.218796136,-1.299110701
2017-11-13,0.1703 ,-0.179588459,0.010890811,0.032950394,0.317362725
2017-11-14,-0.3032 ,-0.271756434,0.171550623,-0.22023298,-1.068698074
2017-11-16,0.0599 ,-0.204939127,0.144560122,0.02211811,1.1192079
2017-11-17,0.1673 ,-0.247210375,0.147205073,0.420364248,0.370555222
2017-11-21,1.0089 ,0.49496686,0.142519954,0.775344423,0.549886564
2017-11-22,0.1015 ,-0.035029243,0.088556738,-0.327844613,0.052199381
2017-11-23,-1.3053 ,0.170986125,-0.016292468,-0.325065803,-0.031630798
2017-11-24,0.0191 ,0.03682926,0.151647809,0.018571147,-0.152291091
2017-11-27,-0.5779 ,-0.442068511,0.244015782,-0.119955842,-0.073614901
2017-11-28,0.0629 ,0.21478022,-0.18423008,-0.054012156,0.325493339
2017-11-29,-0.0222 ,0.025313076,0.002507066,0.241905689,-1.034072669
2017-11-30,-0.5135 ,0.143809469,0.238627742,-0.466532983,-0.749987788
2017-12-01,-0.0864 ,-0.515245874,0.010661341,-0.235648869,0.428020429
2017-12-04,0.2245 ,0.488075176,-0.021006934,0.1152412,0.581380156
2017-12-05,0.2297 ,0.095023166,-0.045974845,-0.461537064,-0.419990362
2017-12-06,-0.2625 ,-0.155247416,-0.241555418,-0.718015802,0.480779409
2017-12-07,-0.4868 ,0.22299404,0.222376002,0.002245898,-0.556940678
2017-12-08,0.3520 ,0.614546212,0.330810655,-0.000651299,0.190111532
2017-12-11,0.7114 ,-0.152823218,0.223136422,-0.011215846,0.116325664
2017-12-12,-0.5745 ,0.034432141,0.017310594,-0.35617919,0.335114482
2017-12-13,0.3669 ,-0.561964674,0.019767603,-0.135511991,-0.429045156
2017-12-14,-0.2575 ,-0.418473697,0.204853184,0.377901612,-0.278482634
2017-12-15,-0.4913 ,-0.186199291,0.193192347,-0.326167971,0.117965015
2017-12-18,0.0483 ,0.521300211,-0.086884871,0.2223233,0.361215985
2017-12-19,0.5419 ,-0.15943495,0.295922104,0.347069063,-0.308613258
2017-12-20,-0.0521 ,-0.381511706,-0.091284683,-0.103413704,0.429165524
2017-12-21,0.4007 ,0.285959472,-0.099160665,0.550070636,0.975417853
2017-12-22,-0.1417 ,-0.072291252,0.165780146,0.021010671,0.083251774
2017-12-27,-0.6843 ,-0.01955885,-0.103570813,0.032323577,0.531970773
2017-12-28,0.3003 ,-0.127347686,0.166111446,0.080283941,0.18946425
2018-01-03,0.9881 ,-0.475452055,0.084519217,0.495708738,0.941527413
2018-01-04,0.1836 ,1.14714517,0.095723754,-0.111481211,0.379386998
2018-01-08,0.3285 ,0.667170424,-0.092785569,0.408166231,0.296459302
2018-01-09,0.3031 ,0.282552205,0.0399293,0.054406079,-0.262527121
2018-01-10,0.1915 ,0.335153374,-0.353319157,-0.096931603,-0.345380944
2018-01-11,-0.0229 ,0.289755055,-0.598364316,-0.271365819,0.566730008
2018-01-12,0.2000 ,0.248949244,-0.042605801,0.346242475,0.018297654
2018-01-15,0.0025 ,0.195924045,-0.163543064,0.113933523,0.2479942
2018-01-16,0.3402 ,-0.171848017,0.206675252,0.293605676,0.015598434
2018-01-17,-0.1057 ,0.083237181,0.247378469,0.196374761,0.753124011
2018-01-18,0.2376 ,0.204638862,-0.131045836,-0.001361548,-0.135653772
2018-01-19,0.1419 ,0.231130214,0.090673454,-0.006893935,0.261507001
2018-01-22,0.5158 ,0.289919721,0.237192649,0.104965777,0.09247591
2018-01-23,0.4583 ,-0.143806251,-0.144721557,0.294285433,-0.456022219
2018-01-24,0.0721 ,-0.373565326,0.085962119,0.104210768,1.586471773
2018-01-26,-0.0851 ,0.422767878,-0.066153814,-0.019223028,0.950106574
2018-01-29,-0.7931 ,-0.058320256,0.084410599,-0.559866002,-0.424947939
2018-01-30,-0.4661 ,-0.587550908,-0.151554997,-0.909859261,-0.110670651
2018-01-31,0.2016 ,0.027719746,0.744207723,-0.029263685,0.220609916
2018-02-01,-0.3058 ,0.08674081,-0.300132673,-0.18119324,0.296928527
2018-02-02,0.2583 ,-0.668858864,0.162455129,-0.443118672,-0.744896738
2018-02-05,0.0297 ,-0.717374782,-0.904543452,-1.157791444,-1.141544533
2018-02-07,-2.3341 ,0.295936407,-0.248900331,-0.17317677,0.477827408
2018-02-08,-0.4142 ,-0.818727647,-0.093321568,-0.191863651,-0.652487822
2018-02-09,-1.8962 ,-0.642418978,-0.452570193,-0.565803341,-0.338937615
2018-02-14,1.4053 ,0.462878418,-0.180535364,1.14763251,1.396769204
2018-02-22,0.9290 ,-0.009673776,1.10712558,0.567924453,1.604198319
2018-02-23,0.1963 ,0.475327046,0.182644787,0.416473549,0.302939518
2018-02-26,0.5020 ,0.049733127,0.202556738,0.11336745,0.178438791
2018-02-27,-0.6314 ,-0.022946674,0.103236884,0.116618761,-0.356814457
2018-02-28,-0.3798 ,-0.134097783,0.06976036,-0.519691216,-0.797506412
2018-03-01,0.2738 ,-0.329333536,-0.161647387,-0.300317083,0.012311652
2018-03-02,-0.3514 ,-1.027003099,-0.283539737,-0.134011738,0.194664923
2018-03-05,0.0177 ,-0.21829374,-0.045032999,0.125943389,0.132216783
2018-03-06,0.5206 ,0.655536385,0.250156556,0.9864453,-0.187104582
2018-03-07,-0.3206 ,0.608122428,-0.226507099,-0.20590222,-0.086013071
2018-03-08,0.4384 ,0.500503068,0.388082376,-0.026995897,-0.25422637
2018-03-09,0.3318 ,0.003820408,0.162374011,0.178888249,0.70297237
2018-03-12,0.1983 ,0.053450461,0.381266312,0.018507209,0.265191598
2018-03-13,-0.3849 ,-0.128009112,0.046924064,-0.080735152,-0.25894197
2018-03-14,-0.1905 ,-0.465529515,-0.20813371,-0.48885204,-0.167678597
2018-03-15,0.2426 ,0.507603978,0.178344087,-0.163400192,-0.570380018
2018-03-16,-0.4234 ,0.272494909,0.04997957,-0.07673591,-0.021339458
2018-03-19,0.1905 ,-0.439118944,0.076984074,-0.009419291,-0.50089665
2018-03-20,0.0368 ,0.30975413,-0.025424457,0.149607221,0.129577717
2018-03-22,-0.6151 ,-0.718283973,0.577747593,-0.800287044,0.310598615
2018-03-23,-1.2649 ,-0.218854161,-0.433634064,-0.626023438,-0.20062123
2018-03-26,-0.2795 ,-0.569857405,-0.425129854,-0.176839484,0.364249156
2018-03-27,0.3720 ,0.353221053,0.388189202,-0.097239835,-0.658186524
2018-03-28,-0.7901 ,0.282194652,-0.617104281,-1.00868142,0.034229255
2018-03-29,0.5763 ,0.164335546,-0.358778519,0.559862926,0.765466525
2018-04-03,-0.3535 ,0.158892645,0.056657322,-0.47998319,-0.37919153
2018-04-04,-0.0858 ,-0.142435166,0.353865555,-0.207976204,-0.135580321
2018-04-09,-0.0217 ,1.190884991,0.288891433,1.168355943,-0.545228091
2018-04-10,0.8289 ,0.229174722,0.080269532,0.504722508,0.622725749
2018-04-11,0.1234 ,-0.315899789,-0.082375781,-0.443977862,0.376196921
2018-04-12,-0.4400 ,0.506954075,-0.255044669,0.239725844,0.100726149
2018-04-13,-0.3074 ,0.085347271,0.05448374,0.063151733,-0.567437146
2018-04-16,-0.7044 ,0.014890628,-0.043478197,0.130560634,-0.765160083
2018-04-17,-0.6921 ,0.564022533,-0.320610807,0.071339522,0.637110307
2018-04-18,0.2039 ,0.200961012,0.129763489,0.672308995,0.864380569
2018-04-19,0.5222 ,0.0634032,0.018365246,-0.140569135,0.02419486
2018-04-20,-0.5849 ,0.08135659,-0.259127317,0.041456776,-0.138959675
2018-04-23,0.0632 ,0.276854201,-0.102390782,0.073685351,0.026597756
2018-04-24,0.8807 ,0.082857865,-0.078418891,-0.00323778,-0.067741914
2018-04-26,-1.0059 ,-0.009941832,-0.034542928,-0.167617114,0.462025894
2018-05-02,0.0943 ,0.408984044,1.09866795,0.747477141,-0.933062377
2018-05-03,0.3374 ,-0.318146126,0.28070454,-0.883117952,-0.651550086
2018-05-04,-0.2112 ,0.462072262,0.000253993,0.283419368,-0.088792213
2018-05-07,0.6803 ,0.400120314,0.195488866,0.174312591,-0.211396007
2018-05-08,0.5010 ,-0.740770482,0.033616219,-0.161982095,0.12667834
2018-05-09,-0.0791 ,0.206035548,0.127353702,0.187793165,0.680168584
2018-05-10,0.2398 ,-0.43239879,0.09004211,0.067803764,0.814720337
2018-05-11,-0.2262 ,0.242910877,0.195495943,0.31127402,-0.325420096
2018-05-14,0.4068 ,0.115298534,0.182509681,0.142188084,0.006084368
2018-05-15,0.1642 ,0.152541866,-0.02218585,-0.538786619,-0.051882058
2018-05-16,-0.3474 ,-1.019895263,-0.771141635,0.544209918,0.711690873
2018-05-17,-0.3224 ,0.133547387,0.242320229,-0.32534866,-1.488139402
2018-05-18,0.4362 ,-0.682257358,0.271486672,-0.284506888,-0.281397544
2018-05-21,0.2018 ,-0.597041877,-0.209239577,0.01267289,-0.667168195
2018-05-22,-0.1668 ,0.24652792,-0.012099418,0.225225396,0.487500439
2018-05-23,-0.5779 ,-0.614511141,-0.304043177,-0.813379912,-0.993674833
2018-05-24,-0.3094 ,-0.307923573,0.190194131,-0.262862422,-0.40194275
2018-05-25,-0.1218 ,-0.648227099,0.240121827,0.166484093,-0.668933911
2018-05-28,0.1903 ,-0.921356321,0.034173467,-0.04559981,-1.994720747
2018-05-29,-0.3327 ,-1.16844904,-0.104917529,-0.709630849,0.410774779
2018-05-30,-0.9305 ,0.860521258,0.118278071,-0.260194217,0.387414795
2018-06-01,0.5473 ,0.621151891,-0.058797042,1.293171097,0.274204837
2018-06-05,0.8523 ,-0.727377262,0.600640042,0.375161352,-0.337561679
2018-06-06,-0.0901 ,0.141874785,0.281886482,0.226974252,-0.298232432
2018-06-07,-0.0718 ,-0.085488125,0.299305494,0.231008268,-1.312383285
2018-06-08,-0.5865 ,-0.851245403,0.312321515,-0.12507234,-0.538100162
2018-06-11,0.0041 ,1.477037933,0.103658507,-0.057935885,-0.379311593
2018-06-12,0.5250 ,0.035278177,-0.00484741,0.046074353,0.267268382
2018-06-13,-0.4290 ,0.210189605,0.089589619,0.170828724,-0.378904717
2018-06-14,-0.1720 ,0.495317748,0.004208587,0.043409804,-0.424152257
2018-06-15,-0.2301 ,-0.532871419,-0.01175604,-0.624531565,-0.405319028
2018-06-19,-1.5585 ,-0.21577945,-0.54782384,-1.073032218,0.388989142
2018-06-20,0.1714 ,0.080552268,0.207994083,0.306455818,0.441246886
2018-06-21,-0.5103 ,-0.894500797,0.451118424,-0.32103426,-1.251376533
2018-06-22,0.1921 ,0.41528206,0.002847334,0.477904638,0.349220007
2018-06-25,-0.5866 ,-1.027606214,-0.032876357,-0.745298442,0.191589243
2018-06-26,-0.3597 ,0.08222489,-0.013331429,-0.495936989,0.275555063
2018-06-27,-0.8928 ,0.301173495,0.032451986,0.089972979,-0.486606897
2018-06-28,-0.4509 ,-0.282010067,0.010956727,0.332811938,0.706182671
2018-06-29,1.0954 ,0.426798489,-0.26945732,1.390842425,0.598578443
2018-07-02,-1.2934 ,-0.409872758,-0.003205197,-0.341615794,0.046071494
2018-07-03,0.0168 ,0.672075496,0.536333132,0.249383628,0.490901868
2018-07-04,-0.5839 ,-0.149922298,-0.134281609,0.083969296,0.629375893
2018-07-05,-0.2760 ,0.440294979,0.178678491,-0.140482925,-0.110569093
2018-07-06,0.2937 ,0.017440033,0.101424589,-0.075799491,0.265594989
2018-07-10,1.3018 ,0.274745207,-0.293144977,0.537113131,-0.085779354
2018-07-11,-0.7579 ,-0.654456038,-0.103800949,-0.599953106,-0.269915855
2018-07-12,0.9272 ,0.138497315,-0.076878009,-0.290583047,0.842672614
2018-07-13,0.1449 ,0.201963588,0.186743206,-0.372269489,0.420553745
2018-07-16,-0.2569 ,-0.139047452,-0.211690184,-0.716368311,0.033004209
2018-07-17,-0.2850 ,0.30176258,-0.006867769,0.522475078,0.829271481
2018-07-18,-0.2280 ,-0.031426574,-0.158890264,0.095973679,-0.42882664
2018-07-19,-0.0377 ,-0.181492917,-0.138624732,0.030508791,0.069672475
2018-07-20,0.8101 ,-0.13960692,0.18442769,0.547140375,0.60359333
2018-07-23,0.4067 ,-0.404038735,-0.40428331,-0.331527531,-0.319088476
2018-07-24,0.6839 ,0.534114164,0.140546917,0.380758604,0.640524471
2018-07-25,-0.0480 ,-0.565087217,0.158618676,-0.510680198,0.579380298
2018-07-26,-0.5067 ,0.551382032,-0.006854836,0.27285168,-0.442233682
2018-07-27,-0.1849 ,0.151014612,0.308511844,0.319609606,0.251276794
2018-07-30,-0.0759 ,-0.026238637,-0.362513268,0.11439,0.222102858
2018-07-31,0.0319 ,0.563061848,0.003456156,0.090321609,-0.57463108
2018-08-01,-0.8763 ,-0.785289114,-0.303679932,-0.024908247,0.044502824
2018-08-02,-0.9737 ,-0.793666873,-0.05277529,-0.70850113,0.18309772
2018-08-03,-0.7233 ,0.321222205,0.075317663,0.49498952,0.969779323
2018-08-06,-0.5538 ,0.004025438,0.188749062,-0.195712303,-0.205390254
2018-08-07,1.2502 ,0.53606171,-0.133863231,0.640216486,-0.379002034
2018-08-08,-0.7065 ,-0.111467353,-0.017814379,0.060670101,-0.650682421
2018-08-10,1.1700 ,-1.418031975,0.672825411,-0.062641966,-1.471735375
2018-08-13,-0.1876 ,-0.241596545,-0.317190586,0.136944493,0.553891535
2018-08-14,-0.2239 ,-0.147267828,0.13040736,-0.207810401,0.615239586
2018-08-16,-1.2564 ,-0.746037962,0.13035478,-0.796251627,-0.996713801
2018-08-17,-0.6289 ,-0.271401804,0.25915782,0.065353338,-0.449064423
2018-08-20,0.5031 ,0.131672063,0.269636707,0.380204752,0.170683477
2018-08-21,0.7825 ,0.596000714,0.031598174,0.031178327,-0.657862489
2018-08-22,-0.2448 ,-0.14036544,0.222536614,0.707533177,0.983469685
2018-08-23,0.1583 ,-0.17451702,-0.107918289,0.058814037,-0.722358037
2018-08-24,0.0693 ,0.279310277,0.093791222,0.440198595,0.359375188
2018-08-27,1.0483 ,0.102452648,0.221285282,0.629073657,0.939339249
2018-08-28,-0.0817 ,-0.381762924,0.035836693,0.278447626,-0.255151033
2018-08-29,-0.1741 ,0.281403565,0.695056576,0.091219926,0.510279981
2018-08-30,-0.4574 ,-0.526487818,-0.105841996,-0.995040855,-1.11375749
2018-08-31,-0.2155 ,-0.509360933,-0.124236691,-0.099235732,0.155150709
